,type,epoch,top1,top5,loss,time,grad_norm,network_norm,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
1,test,0,0.9756,0.9986,0.0006707462025806308,,,,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,1.0,1.0,7.381103934979667e-07,3.9,146.01971587757512,77.52527255260794,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9756,0.9984,0.0006492560356855392,,,,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,1.0,1.0,6.513975508975515e-07,3.9,146.11809607512376,77.56286165032509,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.976,0.9988,0.0006432314792647958,,,,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9999666666666667,1.0,1.2400565815066027e-06,3.9,146.20151094211926,77.60138802226922,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9747,0.9987,0.0006904897693544626,,,,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9995833333333334,1.0,6.752104378392687e-06,4.0,146.48045967658,77.78489841863126,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9742,0.9988,0.0007149132274091244,,,,135072,35,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999666666666667,1.0,1.070193062908705e-06,3.9,146.43789710173223,77.8537885517152,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9766,0.9988,0.0006708378590643406,,,,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.9999333333333333,1.0,1.634271704612426e-06,3.9,146.40522054366195,77.86813361616034,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9758,0.9987,0.0006672477390617132,,,,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.99995,1.0,9.118962964748789e-07,3.9,146.59137542363302,77.83575216001907,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9759,0.9987,0.0006569460682570934,,,,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9999666666666667,1.0,6.491853565724645e-07,3.9,146.6833795990734,77.74594014375121,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9753,0.9988,0.000670884944871068,,,,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9999833333333333,1.0,8.603059319284512e-07,4.1,146.80863596468078,77.72966757232396,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9759,0.9986,0.0006719162970781327,,,,135072,36,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9998166666666667,1.0,3.1812213087808533e-06,3.9,146.94313342383293,77.86207448577339,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9751,0.9986,0.0006810259290970862,,,,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,1.0,1.0,5.846234157161234e-07,4.0,147.10140467543948,77.84695380513737,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9765,0.9987,0.0006335174491629004,,,,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.9997666666666667,1.0,3.5325675849283773e-06,4.0,147.29876912445275,77.95764442388085,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9759,0.999,0.0006868095736950636,,,,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9998166666666667,1.0,3.442610008384387e-06,4.0,147.49378788937426,78.17031584895099,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9754,0.9982,0.0007106763200834394,,,,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9997666666666667,1.0,3.61391570095293e-06,3.9,147.7363875877277,78.24463107743449,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9747,0.9985,0.0007083269711583853,,,,135072,37,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,1.0,1.0,7.218983819560284e-07,4.0,147.8777740649791,78.26772422012719,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.977,0.9986,0.00065297965221107,,,,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.9999833333333333,1.0,7.539154111933991e-07,4.2,147.98718386007928,78.26272904718319,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9761,0.9985,0.0006563243929296732,,,,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.9999833333333333,1.0,9.399881783186478e-07,3.9,148.08744730035997,78.27724618842953,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9765,0.999,0.0006544345125555992,,,,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9999,1.0,2.003762677820002e-06,3.9,148.31774141876122,78.40553014115672,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9754,0.999,0.0006626186896115542,,,,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9999,1.0,1.9141124516257456e-06,3.9,148.49834642734552,78.54214483483187,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9742,0.9983,0.0006845201784744858,,,,135072,38,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9998833333333333,1.0,2.0357057774162967e-06,4.1,148.6423950153989,78.70872845162695,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9758,0.9986,0.0006429258747957647,,,,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.9999333333333333,1.0,1.2689396014745096e-06,4.0,148.78742549729483,78.73278366582583,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9746,0.9987,0.0006639345625415444,,,,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.9999666666666667,1.0,1.005633115952757e-06,3.9,149.03419341888312,78.79961459476031,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9763,0.9987,0.0006678311098366976,,,,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9999833333333333,1.0,8.305511125248207e-07,4.2,149.08412452836333,78.80234079706317,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9753,0.9988,0.0006702916784211994,,,,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,1.0,1.0,5.744281668436694e-07,4.0,149.18894601154418,78.74699334398917,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9751,0.9986,0.0006683085050433874,,,,135072,39,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999666666666667,1.0,6.7713949768707e-07,4.1,149.32479800440126,78.81659770557063,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9746,0.999,0.0006894287880510092,,,,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.99995,1.0,1.6918745064382772e-06,3.9,149.35134453434503,78.985349259458,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9744,0.9984,0.0007347019948065281,,,,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.9998666666666667,1.0,2.5916816419642906e-06,4.0,149.65717730216903,79.19742546360219,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9747,0.9988,0.0006771352563053369,,,,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9998833333333333,1.0,1.6569907967095788e-06,3.9,149.9778625167051,79.3135313090846,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9756,0.9989,0.0006774954301305116,,,,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.99995,1.0,1.5971564237891774e-06,4.0,150.0904637700606,79.30111883513524,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9768,0.9985,0.0006693791426718235,,,,135072,40,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999166666666667,1.0,1.9115229279729343e-06,4.0,150.26403630453294,79.40680752655679,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9748,0.9985,0.0006823708578944206,,,,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.9999333333333333,1.0,1.416565151081765e-06,3.9,150.33138674823806,79.43771093481564,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9762,0.9987,0.0006631003074347973,,,,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,1.0,1.0,9.428304119561895e-07,4.0,150.59647313012,79.54391066905899,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9763,0.9984,0.0007019573256373406,,,,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9999833333333333,1.0,9.384859054231735e-07,3.9,150.80950842770582,79.58053970118927,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9749,0.9988,0.0007038405176252127,,,,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9998,1.0,2.5283995725658315e-06,4.0,150.89271570745976,79.6417039726134,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9746,0.9986,0.000708451098576188,,,,135072,41,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999166666666667,1.0,1.8647028691702871e-06,4.0,151.21729489508215,79.81543660692657,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9749,0.9988,0.0007131295215338469,,,,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.9999833333333333,1.0,8.095600326669227e-07,3.9,151.29917561518215,79.84843902269053,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.975,0.9983,0.0006951075844466686,,,,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.9999,1.0,2.7066554173567663e-06,3.9,151.56775258451898,80.06786729913455,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9745,0.999,0.0007010661097243429,,,,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.99995,1.0,1.4139831450241522e-06,3.9,151.7567398530852,80.11554947156249,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9746,0.9989,0.0007037089232355356,,,,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9998666666666667,1.0,1.8971709208320438e-06,4.0,151.91277896145897,80.03691459384274,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9745,0.9991,0.0006787205358967186,,,,135072,42,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999333333333333,1.0,1.4733343802011707e-06,4.0,152.14981678205686,80.19921745708149,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9751,0.9989,0.0006421257499605417,,,,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.9999833333333333,1.0,1.3088486216474848e-06,3.9,152.2129976684149,80.22594155691353,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9756,0.9991,0.00067876614369452,,,,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.9999666666666667,1.0,8.854622324633965e-07,3.9,152.40964752059423,80.32024775250107,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9736,0.9992,0.0006651978008449077,,,,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9999666666666667,1.0,1.0581032242650204e-06,4.0,152.399150167339,80.31776537086384,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9749,0.9989,0.0006919568218290806,,,,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9995166666666667,1.0,5.21995217713993e-06,3.9,152.5284155077816,80.54574474029106,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9742,0.9991,0.0007062613401561975,,,,135072,43,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999666666666667,1.0,1.4389098775609455e-06,4.0,152.8079113866037,80.54276978668898,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9752,0.9988,0.0006848414603620767,,,,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.99995,1.0,7.997016648459976e-07,3.9,152.92559714592855,80.55592172766552,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9755,0.9989,0.0006741772059351206,,,,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,1.0,1.0,3.969867489634756e-07,4.0,152.9832886491808,80.5165301106081,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9749,0.9991,0.0006827108904719352,,,,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9995666666666667,1.0,6.571508694711762e-06,3.9,153.009136756633,80.65225617556064,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9742,0.999,0.0007230437153950334,,,,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9999166666666667,1.0,1.6062752103607637e-06,3.9,153.40540220321313,80.70952490900756,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9754,0.9985,0.0007214091930538416,,,,135072,44,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999666666666667,1.0,1.1376945295220746e-06,3.9,153.64950096642926,80.86604110095065,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9751,0.9988,0.0006900004684925079,,,,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.99995,1.0,1.4864263444299771e-06,3.9,153.7459527497051,80.91212594646504,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9745,0.9986,0.0006896087381988764,,,,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.9999666666666667,1.0,1.0293093192406862e-06,3.8,153.869989034642,80.94074040181192,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.9751,0.9989,0.0006774346336722374,,,,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.99995,1.0,1.000536894192313e-06,3.9,153.95988112451752,80.93053398003966,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.9747,0.9984,0.0007050995904952287,,,,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.9999666666666667,1.0,1.1582001247309867e-06,3.9,154.08426866536777,80.92184227986078,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
9,test,4,0.9749,0.9984,0.0006998165247961879,,,,135072,45,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
0,train,0,0.9999833333333333,1.0,7.675106631571301e-07,3.9,154.18741197577742,81.0424572352416,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
1,test,0,0.9754,0.9986,0.0006855973117053509,,,,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
2,train,1,0.9997,1.0,4.359363459176772e-06,3.9,154.48032174098918,81.29792450212736,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
3,test,1,0.9735,0.9987,0.0007010696548968554,,,,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
4,train,2,0.99995,1.0,1.508700877487475e-06,4.3,154.48464279009562,81.35638811813001,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
5,test,2,0.974,0.9988,0.0006940545048564672,,,,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
6,train,3,0.9998333333333334,1.0,2.6231206975959744e-06,3.8,154.61650576687055,81.33556898891446,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
7,test,3,0.975,0.9988,0.0006883881952613592,,,,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
8,train,4,0.99985,1.0,2.5229811590482616e-06,3.9,154.7381945640923,81.37563208003382,135072,46,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,5,MLP,backprop,MLP_backprop
