Unnamed: 0,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
3,test,1,0.9782,0.9997,0.0004154984116554,,1,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9992666666666666,1.0,1.144722846147488e-05,4.1,1,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9775,0.9999,0.0004012822419404,,1,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9992333333333332,1.0,1.132722600523266e-05,4.1,1,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9776,0.9998,0.0004182713095098,,1,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9992833333333332,1.0,1.080354281536226e-05,4.0,1,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.977,0.9998,0.0003959332067519,,1,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9991666666666666,1.0,1.1236322072363691e-05,4.0,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9771,0.9996,0.0004083485853858,,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9991833333333332,1.0,1.2498488691683936e-05,4.1,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9779,0.9997,0.0003908670953474,,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9991833333333332,1.0,1.17609863904363e-05,4.0,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9772,0.9997,0.0003909780435264,,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9992333333333332,1.0,1.0425438327850618e-05,4.5,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.978,0.9996,0.0003973823759704,,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9993833333333332,1.0,1.078324299645222e-05,4.0,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.978,0.9999,0.0003879536362364,,2,8,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9997166666666668,1.0,5.227400613148347e-06,4.1,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9801,0.9995,0.0003671101311221,,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.99985,1.0,3.2846123574321004e-06,4.0,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9815,0.9999,0.0003640803442336,,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9998,1.0,3.4699749718129168e-06,4.1,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9805,1.0,0.0003829383538104,,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9999833333333332,1.0,1.1973394999586162e-06,4.1,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.98,1.0,0.0003780624444596,,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9995666666666668,1.0,4.83134269270522e-06,4.0,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9804,1.0,0.0003764340979978,,0,9,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9995833333333334,1.0,5.007595822280564e-06,4.0,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9799,0.9996,0.0003928898908197,,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9996166666666668,1.0,5.311609293069827e-06,3.9,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9812,1.0,0.0003818004054948,,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.99955,1.0,5.817580017962124e-06,4.0,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9798,0.9999,0.0003775096070021,,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9995333333333334,1.0,5.936219167536668e-06,4.1,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9801,0.9999,0.0003694819640368,,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9994666666666666,1.0,5.866416243225103e-06,3.9,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9791,0.9998,0.0003727880513295,,1,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9996166666666668,1.0,5.254463690531945e-06,4.0,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9803,0.9998,0.000383198783826,,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9996666666666668,1.0,5.214094135711396e-06,4.0,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9812,0.9999,0.0003575818113982,,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9995833333333334,1.0,5.720306322352068e-06,4.1,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9796,0.9999,0.000370087807998,,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.99975,1.0,4.803617145565416e-06,3.9,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9797,0.9999,0.000367495051492,,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9995333333333334,1.0,5.671651638840558e-06,3.9,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9804,1.0,0.0003605391491902,,2,9,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9997666666666668,1.0,4.764065980756034e-06,3.9,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.981,0.9996,0.0003699212592095,,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,1.0,1.0,1.5620960288288188e-06,4.0,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9796,0.9997,0.0003719099849462,,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9994,1.0,8.230795451891026e-06,3.9,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9791,0.9996,0.0003854224458336,,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9997666666666668,1.0,5.435656913747758e-06,4.5,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9799,0.9995,0.0003960741860792,,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9999833333333332,1.0,1.0470521689057931e-06,4.0,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.982,0.9997,0.0003718760829418,,0,10,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,1.0,1.0,1.082712744816187e-06,4.0,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9811,0.9998,0.0003754508820362,,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,1.0,1.0,1.1164610671888417e-06,4.1,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9819,0.9996,0.0003570959851145,,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9999833333333332,1.0,1.2760715015853445e-06,3.9,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9818,0.9997,0.0003567603178322,,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,1.0,1.0,1.210134567130202e-06,4.0,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9807,0.9998,0.0003658761990256,,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,1.0,1.0,1.2807475209532031e-06,3.9,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.981,0.9996,0.0003721482859225,,1,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9999666666666668,1.0,1.313039533548969e-06,4.0,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9821,0.9997,0.0003692557085305,,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9999833333333332,1.0,1.2746189731842603e-06,3.9,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9816,0.9998,0.00035274477005,,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9999833333333332,1.0,1.4022269070361897e-06,4.0,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9811,0.9996,0.0003667723086662,,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,1.0,1.0,1.273449697328033e-06,3.9,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9803,0.9997,0.0003624843227677,,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9999666666666668,1.0,1.533825786706681e-06,3.9,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9809,0.9997,0.0003686876907944,,2,10,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9994666666666666,1.0,7.337920814825339e-06,4.0,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9791,0.9995,0.000376359255379,,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9996666666666668,1.0,5.870072453520455e-06,4.1,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9796,0.9997,0.00040518692974,,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9998666666666668,1.0,2.546941333518286e-06,4.0,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9805,0.9995,0.0003676992602646,,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9999166666666668,1.0,2.396490509636351e-06,3.9,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9806,0.9998,0.0003914539459627,,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9999,1.0,2.462342957005603e-06,4.0,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9802,0.9995,0.0004066317427903,,0,11,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.99985,1.0,2.584505912333649e-06,4.0,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9804,0.9993,0.0003952049624174,,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.99995,1.0,2.216136630158872e-06,3.9,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9802,0.9995,0.0004052851797081,,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9998833333333332,1.0,2.45546835346128e-06,4.1,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9811,0.9995,0.0003972468469291,,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.99995,1.0,2.524512554676524e-06,4.4,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9793,0.9994,0.0003973067366518,,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9999,1.0,2.595449060633352e-06,4.0,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9801,0.9994,0.000388082625484,,1,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9998833333333332,1.0,2.4219567590383424e-06,4.0,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9809,0.9995,0.000382923228573,,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9999,1.0,2.4667880354778995e-06,3.9,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9799,0.9994,0.0003995406377129,,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9999333333333332,1.0,2.303239041551327e-06,3.9,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9799,0.9995,0.0003944227783009,,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9998833333333332,1.0,2.862470922991633e-06,3.9,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9811,0.9994,0.0003794180972501,,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9999166666666668,1.0,2.519020468510765e-06,4.0,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9792,0.9995,0.0003871316432952,,2,11,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9998666666666668,1.0,2.8081659984309227e-06,4.1,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9796,0.9998,0.0003915426771156,,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9995166666666668,1.0,7.951367340623013e-06,4.1,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9795,0.9997,0.0004170982370153,,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9999,1.0,2.296101360116154e-06,3.9,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9796,0.9997,0.0003876787899062,,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9999666666666668,1.0,1.3403015208799238e-06,4.0,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9801,0.9996,0.0003731397770345,,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9999833333333332,1.0,1.0920185129483191e-06,4.0,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.9801,0.9998,0.0003711407102178,,0,12,403488,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,0.9999833333333332,1.0,1.1398577160434797e-06,4.0,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
1,test,0,0.9816,0.9998,0.0003659392731264,,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
2,train,1,0.9999666666666668,1.0,1.134255970221905e-06,4.0,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
3,test,1,0.9802,0.9997,0.0003828853522427,,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
4,train,2,0.9999833333333332,1.0,1.1110219978036184e-06,4.1,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
5,test,2,0.9799,0.9997,0.0003570687944535,,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
6,train,3,0.9999333333333332,1.0,1.564717541138331e-06,4.0,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
7,test,3,0.9808,0.9999,0.0003654289735481,,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
8,train,4,0.9999666666666668,1.0,1.287637700261257e-06,4.1,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
9,test,4,0.981,0.9997,0.0003725902293808,,1,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
0,train,0,1.0,1.0,1.216489942089538e-06,4.0,2,12,262656,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_rounds20_epochs_5,5,MLP,layerwise,MLP_layerwise
