,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
2,train,1,0.97446,0.9999,0.00037058490186929704,13.1,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
3,test,1,0.5137,0.9177,0.0119208815574646,,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
4,train,2,0.97772,0.99994,0.0003307817681133747,13.2,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
5,test,2,0.5084,0.9171,0.012113198113441467,,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
6,train,3,0.97598,0.99988,0.00034085739620029926,13.1,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
7,test,3,0.5093,0.92,0.012038071370124817,,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
8,train,4,0.98802,0.99998,0.0002174760639294982,13.2,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
9,test,4,0.5152,0.9198,0.011778390097618103,,2104832,13,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
0,train,0,0.97462,0.99762,0.0004602095330506563,13.8,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
1,test,0,0.5128,0.9169,0.012315516185760498,,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
2,train,1,0.98052,0.99998,0.00029017456091940405,13.1,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
3,test,1,0.5079,0.9202,0.012201871132850647,,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
4,train,2,0.9843,0.9999,0.0002499921729043126,13.1,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
5,test,2,0.5022,0.9188,0.012325476980209351,,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
6,train,3,0.98404,1.0,0.0002565898831933737,13.1,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
7,test,3,0.509,0.9207,0.012293401646614075,,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
8,train,4,0.9798,0.99992,0.000297556966394186,13.3,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
9,test,4,0.5089,0.9169,0.012547650218009949,,2104832,14,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
0,train,0,0.98314,0.99998,0.00025597942005842927,13.2,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
1,test,0,0.5061,0.92,0.012412283563613891,,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
2,train,1,0.97328,0.99962,0.00036865035317838193,13.3,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
3,test,1,0.501,0.9164,0.012853116297721862,,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
4,train,2,0.9799,0.99992,0.00029597931981086733,13.2,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
5,test,2,0.5108,0.9212,0.012567170810699463,,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
6,train,3,0.99078,0.99998,0.00017828631293028593,13.1,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
7,test,3,0.5118,0.9186,0.012564364790916443,,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
8,train,4,0.97816,0.99994,0.000306795656606555,13.3,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
9,test,4,0.5094,0.9204,0.01288207266330719,,2104832,15,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
0,train,0,0.97864,0.99996,0.00029847913205623627,13.7,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
1,test,0,0.5054,0.9203,0.012879966855049134,,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
2,train,1,0.99026,0.99996,0.00017980695739388465,13.1,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
3,test,1,0.5105,0.9172,0.012618755865097047,,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
4,train,2,0.96928,0.99988,0.0004040837163478136,13.1,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
5,test,2,0.5081,0.9208,0.01316778085231781,,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
6,train,3,0.98648,0.99998,0.00021812976256012918,13.3,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
7,test,3,0.5092,0.9177,0.01284567289352417,,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
8,train,4,0.98372,0.99998,0.00024434800412505866,13.1,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
9,test,4,0.5022,0.9184,0.01298691210746765,,2104832,16,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
0,train,0,0.98862,0.99994,0.00019653678745031356,13.4,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
1,test,0,0.5125,0.9188,0.012736319446563721,,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
2,train,1,0.9789,1.0,0.0002860290925577283,13.3,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
3,test,1,0.5053,0.9143,0.01339227249622345,,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
4,train,2,0.98498,0.99992,0.000228273761048913,13.2,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
5,test,2,0.5112,0.9183,0.013058498692512513,,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
6,train,3,0.98646,0.99998,0.00021430195115506649,13.2,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
7,test,3,0.5102,0.9183,0.01316738305091858,,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
8,train,4,0.97998,0.99992,0.00027796026065945626,13.3,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
9,test,4,0.5078,0.92,0.013428589153289795,,2104832,17,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
0,train,0,0.98938,1.0,0.000174417390152812,14.0,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
1,test,0,0.5107,0.9183,0.013141200923919677,,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
2,train,1,0.9877,1.0,0.00018806142296642065,13.0,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
3,test,1,0.5131,0.919,0.013185845780372619,,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
4,train,2,0.98234,0.99994,0.0002521959372982383,13.0,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
5,test,2,0.5066,0.9157,0.013657968401908874,,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
6,train,3,0.98468,1.0,0.00022046661354601383,13.3,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
7,test,3,0.5094,0.9201,0.013644301009178161,,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
8,train,4,0.97294,0.9999,0.000354268094971776,13.0,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
9,test,4,0.5051,0.9195,0.01392497329711914,,2104832,18,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
0,train,0,0.9871,1.0,0.00019659618783742189,13.7,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
1,test,0,0.5117,0.9173,0.013654267716407776,,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
2,train,1,0.99154,1.0,0.00014906457740813494,13.2,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
3,test,1,0.5118,0.9191,0.013427366638183594,,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
4,train,2,0.98446,0.99994,0.000219801469668746,13.4,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
5,test,2,0.5122,0.9188,0.013628799176216125,,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
6,train,3,0.98506,0.99998,0.00021856611523777246,13.1,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
7,test,3,0.5115,0.9166,0.013822338461875916,,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
8,train,4,0.98324,0.99996,0.00023841172747313976,13.2,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
9,test,4,0.507,0.9181,0.013881490492820739,,2104832,19,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp1_round16_epochs_4,5,MLP,backprop,MLP_backprop
