,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
6,train,3,0.9993,1.0,1.1630888390269925e-05,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
7,test,3,0.9773,0.9996,0.000540285417670384,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
8,train,4,0.9996166666666667,1.0,5.684035234541322e-06,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
9,test,4,0.9798,0.9997,0.000464235900901258,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
10,train,5,0.9997333333333334,1.0,4.316015687436448e-06,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
11,test,5,0.9788,0.9996,0.0004982780568301677,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
12,train,6,0.9998833333333333,1.0,2.5814766346532753e-06,4.3,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
13,test,6,0.9795,0.9999,0.00047228341246955096,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
14,train,7,0.99965,1.0,5.150415091884497e-06,4.1,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
15,test,7,0.9796,0.9997,0.0004852897936478257,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
16,train,8,0.9999666666666667,1.0,1.4775282583893083e-06,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
17,test,8,0.9802,0.9998,0.0004733594781253487,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
18,train,9,0.9999666666666667,1.0,1.530524629621747e-06,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
19,test,9,0.9806,0.9996,0.0004900945475324989,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
20,train,10,1.0,1.0,5.719153470333065e-07,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
21,test,10,0.9814,0.9997,0.0004555256156949326,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
22,train,11,1.0,1.0,4.796340225766471e-07,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
23,test,11,0.9804,0.9997,0.00044766439450904724,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
24,train,12,1.0,1.0,4.071947182334649e-07,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
25,test,12,0.9812,0.9998,0.0004629907365888357,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
26,train,13,1.0,1.0,4.096763102855524e-07,4.1,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
27,test,13,0.982,0.9998,0.0004560763254761696,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
28,train,14,0.9999833333333333,1.0,6.218852328553718e-07,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
29,test,14,0.9809,0.9997,0.0004366184318903834,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
30,train,15,0.9990833333333333,1.0,1.2267563482176532e-05,4.1,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
31,test,15,0.9788,0.9997,0.0004729531068354845,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
32,train,16,0.99935,1.0,9.36870624985507e-06,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
33,test,16,0.9779,0.9999,0.0005084139775484801,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
34,train,17,0.99935,1.0,7.914984641865885e-06,4.1,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
35,test,17,0.9791,0.9996,0.0004921306857839227,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
36,train,18,0.9999,1.0,2.9402675651908793e-06,4.2,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
37,test,18,0.9798,0.9998,0.0004928815506398678,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
38,train,19,0.9999166666666667,1.0,2.239305698124857e-06,4.0,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
39,test,19,0.9794,0.9999,0.0004828007439151406,,928800,3,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
0,train,0,0.9996,1.0,4.782121780590387e-06,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
1,test,0,0.9796,0.9999,0.00048402154538780453,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
2,train,1,0.9999333333333333,1.0,1.7806828347602277e-06,4.0,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
3,test,1,0.9798,0.9998,0.00045391922164708377,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
4,train,2,0.9996833333333334,1.0,5.197073653228775e-06,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
5,test,2,0.9781,0.9997,0.000480457947216928,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
6,train,3,0.99995,1.0,1.0729958138047854e-06,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
7,test,3,0.9796,0.9997,0.0004604124754667282,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
8,train,4,0.99995,1.0,1.0806900991762329e-06,4.0,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
9,test,4,0.9789,0.9997,0.0004855964094400406,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
10,train,5,0.9996333333333334,1.0,6.679850670798259e-06,4.0,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
11,test,5,0.9792,0.9998,0.0004768239856697619,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
12,train,6,0.9999833333333333,1.0,9.081617714703801e-07,4.4,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
13,test,6,0.9794,0.9997,0.0004562852807343006,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
14,train,7,1.0,1.0,3.7855560372008765e-07,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
15,test,7,0.9801,0.9998,0.00044994910415261985,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
16,train,8,1.0,1.0,2.966342897252616e-07,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
17,test,8,0.9809,0.9999,0.00043724220916628836,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
18,train,9,1.0,1.0,2.635291238523981e-07,4.0,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
19,test,9,0.9809,0.9997,0.00042963447705842556,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
20,train,10,1.0,1.0,2.226729036162093e-07,4.0,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
21,test,10,0.9802,0.9997,0.0004418567132437602,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
22,train,11,1.0,1.0,2.4402037967471795e-07,4.2,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
23,test,11,0.9821,0.9996,0.00040054479194805023,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
24,train,12,0.9999666666666667,1.0,5.237072707283612e-07,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
25,test,12,0.9805,0.9997,0.0004312818607329973,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
26,train,13,0.9986333333333334,1.0,1.556584479039884e-05,4.0,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
27,test,13,0.9788,0.9996,0.000507459953892976,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
28,train,14,0.9993333333333333,1.0,9.421348674004549e-06,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
29,test,14,0.9774,0.9998,0.0005445249617099762,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
30,train,15,0.9997,1.0,5.0227982777869326e-06,4.2,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
31,test,15,0.9779,0.9997,0.000536517123086378,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
32,train,16,0.9999833333333333,1.0,1.0640020114351501e-06,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
33,test,16,0.9794,0.9997,0.0004936545681208372,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
34,train,17,0.9999833333333333,1.0,7.438659016315796e-07,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
35,test,17,0.9799,0.9996,0.0004861648855730891,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
36,train,18,1.0,1.0,4.6968168821877044e-07,4.1,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
37,test,18,0.9786,0.9995,0.000491014052182436,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
38,train,19,1.0,1.0,4.063372311520652e-07,4.2,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
39,test,19,0.9805,0.9997,0.0004617968510836363,,928800,4,<class 'torch.optim.adamw.AdamW'>,512,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,MLP,backprop,MLP_backprop
