,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
6,train,3,0.8081833333333334,0.98285,0.002469104927778244,4.4,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.8091,0.9845,0.0023640868932008744,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.8089333333333333,0.9829833333333333,0.002466539075473944,4.4,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.8114,0.9856,0.002359271514415741,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.8083833333333333,0.9831333333333333,0.0024614650239547092,4.4,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.8088,0.9851,0.002354369056224823,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.8087833333333333,0.9828166666666667,0.002458918418486913,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.8112,0.9844,0.002350178152322769,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.8094833333333333,0.983,0.0024542647699515026,4.4,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.8126,0.9849,0.0023521455317735674,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.8092166666666667,0.9829833333333333,0.002454168350001176,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.8125,0.9853,0.0023491684556007386,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.8097333333333333,0.9830833333333333,0.002448876295487086,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8132,0.9851,0.0023446560919284823,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8093833333333333,0.9829833333333333,0.0024513363232215248,4.3,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8118,0.9849,0.0023408374339342116,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.8099666666666666,0.9834333333333334,0.002446243946254253,4.3,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.8119,0.9855,0.0023406991839408876,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.8111,0.98325,0.0024434753209352494,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8127,0.9862,0.002339728358387947,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.8111666666666667,0.98315,0.002443091561893622,4.5,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8124,0.9864,0.0023418629705905915,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.8114166666666667,0.9830666666666666,0.002438513994216919,4.0,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8126,0.9859,0.002335810539126396,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.8116333333333333,0.9829833333333333,0.002437129361430804,4.4,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8134,0.9859,0.002334866973757744,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8110333333333334,0.9830166666666666,0.0024351022238532703,4.3,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.813,0.9864,0.0023281330436468123,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8115,0.98295,0.002433641006052494,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8139,0.9856,0.002330372804403305,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8110333333333334,0.9833,0.0024333287964264554,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.813,0.9865,0.002333112445473671,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8120833333333334,0.9830666666666666,0.0024288082480430602,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8137,0.9857,0.0023214929312467573,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.81225,0.98315,0.0024259756490588188,4.3,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.8133,0.9862,0.002325240859389305,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.81255,0.9830833333333333,0.0024234406237800916,4.1,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8137,0.9863,0.0023234367430210114,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.8126166666666667,0.9831,0.002423034507036209,4.4,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8134,0.9861,0.0023160209357738497,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.8123,0.98325,0.002423664968709151,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.8145,0.9867,0.002316872376203537,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.81275,0.9835833333333334,0.0024180510237812995,4.1,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.8162,0.9866,0.00231336113512516,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.81275,0.9837166666666667,0.0024179076115290322,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.8143,0.9868,0.0023163644701242447,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.8138,0.98325,0.002416394965847333,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.8152,0.9862,0.0023113182991743087,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.8134,0.9835833333333334,0.0024127102851867676,4.5,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.814,0.9868,0.0023108172595500947,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.81375,0.9834666666666667,0.0024101294527451196,4.3,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.8149,0.9869,0.0023012912899255753,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.8134833333333333,0.9832666666666666,0.0024096085076530773,4.1,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.815,0.9872,0.002301225194334984,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8132833333333334,0.9836,0.002405400715768337,4.3,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.816,0.9866,0.0022986851781606676,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.81255,0.9837666666666667,0.002407170871893565,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.8151,0.9866,0.0022983540654182436,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.8144666666666667,0.9837333333333333,0.0024053231994311014,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8152,0.9866,0.0022956299573183058,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.8144666666666667,0.9837333333333333,0.0024024000664552053,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8154,0.9866,0.0023003456205129623,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.81365,0.9838166666666667,0.002403514768679937,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8155,0.9865,0.0022965928822755812,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.8139666666666666,0.9837333333333333,0.002398498646914959,4.4,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8179,0.9869,0.002291211795806885,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8138833333333333,0.9837,0.002396519688765208,4.1,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.8169,0.987,0.0022883293092250826,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8137666666666666,0.984,0.0023965218096971513,4.3,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8173,0.9873,0.0022910727351903915,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8148333333333333,0.9838333333333333,0.0023941890691717466,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.8166,0.9868,0.002292831614613533,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8151333333333334,0.9835666666666667,0.002396249620616436,4.2,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8172,0.9873,0.0022945487320423126,,74498,4,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.8142,0.9838833333333333,0.002396188101172447,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.8159,0.9865,0.002292050623893738,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.8146166666666667,0.9837833333333333,0.002389938939611117,4.1,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8186,0.9875,0.0022898114532232286,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.8145333333333333,0.9841333333333333,0.0023910462990403177,4.1,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8178,0.9869,0.002282064014673233,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.8148833333333333,0.9838666666666667,0.0023875443289677304,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.8182,0.9877,0.0022810654401779176,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.8149666666666666,0.9837833333333333,0.002385029379030069,4.2,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.8175,0.9868,0.0022790028005838393,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.8150166666666666,0.9839333333333333,0.0023865685974558196,4.2,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.8174,0.9869,0.0022770932644605637,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.8153166666666667,0.9838166666666667,0.0023831391582886377,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.8173,0.9871,0.00227827385365963,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.8153166666666667,0.9840166666666667,0.0023821817800402643,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.8176,0.9866,0.0022715697556734086,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.81645,0.9840333333333333,0.002381288314362367,4.4,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.8179,0.9874,0.002276562973856926,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.8152333333333334,0.9839833333333333,0.002381167104840279,4.2,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8177,0.9867,0.002271748644113541,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8157166666666666,0.9840833333333333,0.0023785898754994073,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8187,0.9873,0.002265983814001083,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.81595,0.9839666666666667,0.002380496888856093,4.2,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.8187,0.9866,0.002273689466714859,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.81615,0.9841666666666666,0.0023775805046161017,4.2,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8175,0.9871,0.002272231861948967,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.81625,0.9838666666666667,0.002375294847289721,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8181,0.9866,0.002271143111586571,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.81685,0.9839333333333333,0.002373760163784027,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8174,0.9876,0.0022665391117334364,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.81605,0.9838833333333333,0.0023732459818323454,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8187,0.9867,0.002265359687805176,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8165666666666667,0.9839833333333333,0.0023722000643610955,4.3,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.8193,0.9871,0.0022652469485998153,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8163666666666667,0.9841666666666666,0.0023697004114588104,4.4,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8182,0.9864,0.0022653253734111786,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8172,0.9842166666666666,0.0023695908094445864,4.4,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.8171,0.9873,0.002267395395040512,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8151333333333334,0.9841,0.0023720143362879753,4.4,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8178,0.9869,0.002266920593380928,,74498,5,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.8168333333333333,0.9840166666666667,0.0023647464642922084,4.4,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.8174,0.987,0.0022598258823156355,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.81655,0.9841166666666666,0.0023664523859818778,4.4,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8195,0.9879,0.0022577289879322053,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.8164,0.9843333333333333,0.0023654524664084116,4.1,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8198,0.9872,0.002259860894083977,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.81725,0.98435,0.002364351391792297,4.4,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.8192,0.9868,0.002259669116139412,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.8175166666666667,0.9841833333333333,0.002363763584693273,4.3,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.8175,0.9868,0.002258810317516327,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.81665,0.9840333333333333,0.002363368101914724,4.3,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.8189,0.9875,0.0022553332805633547,,74498,6,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
