,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
4,train,2,0.81235,0.9832166666666666,0.0024207398464282355,4.3,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8196,0.9855,0.0022948170840740205,,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8130666666666667,0.98345,0.0024150583212574324,4.2,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8222,0.9862,0.0022903556734323502,,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.81425,0.9831833333333333,0.0024084635118643443,4.2,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8217,0.9852,0.002286469539999962,,0,10,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8140166666666667,0.9831333333333333,0.002409508642554283,4.2,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8225,0.9852,0.0022878909319639204,,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8142833333333334,0.9833,0.0024102306708693503,4.1,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8213,0.9855,0.002289485913515091,,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.81415,0.9832333333333333,0.0024113551452755928,4.2,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8216,0.9848,0.0022904425114393234,,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8137666666666666,0.9832333333333333,0.002411879267791907,4.2,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8221,0.9853,0.0022907418221235275,,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.81435,0.98325,0.0024133845979968705,4.3,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8224,0.9855,0.0022954336047172545,,1,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8140833333333334,0.98325,0.0024139006902774173,4.2,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8222,0.9854,0.002296435445547104,,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8142666666666667,0.9832166666666666,0.0024155796726544696,4.2,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.822,0.9853,0.002298217263817787,,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.81405,0.9833,0.0024165597672263783,4.2,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8216,0.9855,0.0023015302330255507,,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8143333333333334,0.9831666666666666,0.002418261856834094,4.3,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8216,0.9853,0.0023048106521368025,,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8141833333333334,0.9834,0.002419991951684157,4.2,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8216,0.9854,0.0023049292743206025,,2,10,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8134166666666667,0.9832833333333333,0.0024111651067932447,4.1,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8228,0.9854,0.0022823435723781584,,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8135,0.9833833333333334,0.0024087846358617146,4.3,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8213,0.9854,0.002288638922572136,,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.81345,0.9833166666666666,0.0024030066738526027,4.5,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8226,0.9855,0.002272148931026459,,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8151833333333334,0.9835166666666667,0.002399808673063914,4.1,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.824,0.9858,0.0022711264342069625,,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8147166666666666,0.9834333333333334,0.0023946913982431095,4.2,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8225,0.9855,0.0022679517954587937,,0,11,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.81495,0.9833833333333334,0.0023952417641878126,4.4,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8224,0.9855,0.0022703294187784197,,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8156333333333333,0.9833166666666666,0.0023951079552372296,4.3,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.823,0.9856,0.0022710083097219466,,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8152333333333334,0.9834,0.0023962811638911564,4.2,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8232,0.9857,0.0022733108639717103,,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8153166666666667,0.9833666666666666,0.002397404766579469,4.1,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8227,0.9858,0.0022735301077365876,,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8155333333333333,0.9834,0.0023981157739957175,4.5,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.823,0.9852,0.002276243421435356,,1,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8152833333333334,0.9834166666666667,0.002399179063240687,4.3,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8225,0.9858,0.002276833838224411,,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8153833333333333,0.98345,0.0024005407417813937,4.4,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8237,0.9858,0.0022793853640556334,,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8158333333333333,0.9835666666666667,0.0024014354104797044,4.2,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8237,0.9858,0.0022820192635059355,,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8151833333333334,0.9835,0.0024032376234730084,4.1,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8234,0.9855,0.0022835238337516784,,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8150833333333334,0.9834833333333334,0.002404712899029255,4.3,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8237,0.986,0.0022880229264497756,,2,11,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8141666666666667,0.9835,0.0024010358159740766,4.3,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8216,0.9858,0.002270759826898575,,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.81545,0.9831833333333333,0.002391816905140877,4.1,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8229,0.9857,0.0022722970217466353,,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8148333333333333,0.9833333333333333,0.0023943482145667074,4.3,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8245,0.9856,0.0022723615527153016,,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8163166666666667,0.9831666666666666,0.0023875047773122787,4.4,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8236,0.9857,0.00226635262966156,,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8168666666666666,0.98325,0.002385329701503118,4.4,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8238,0.9856,0.0022593153774738313,,0,12,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.81675,0.9832833333333333,0.0023855888709425925,4.1,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8241,0.9861,0.0022602177888154983,,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8162666666666667,0.98325,0.002385882854958375,4.4,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8241,0.9859,0.0022606493443250654,,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8164333333333333,0.9833666666666666,0.0023870292752981187,4.2,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8235,0.9859,0.002263176190853119,,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8164666666666667,0.9834333333333334,0.0023877716198563576,4.5,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8235,0.9859,0.0022637502282857893,,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8162,0.9834166666666667,0.002388325351476669,4.3,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8232,0.9861,0.002264613491296768,,1,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8166,0.9834333333333334,0.0023903017327189446,4.2,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8241,0.9858,0.0022689522325992583,,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8166333333333333,0.9834833333333334,0.0023909026170770326,4.4,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8239,0.986,0.0022702359974384307,,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8168166666666666,0.9835666666666667,0.0023913953026135763,4.3,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8246,0.9858,0.0022714652359485626,,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8164333333333333,0.9833833333333334,0.002393392226099968,4.5,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8244,0.9858,0.0022744427919387817,,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.81635,0.9834,0.0023948998068769774,4.1,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8246,0.9858,0.002276821291446686,,2,12,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8152166666666667,0.9836833333333334,0.0023906404331326485,4.1,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8221,0.9857,0.002265366590023041,,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8165,0.9835833333333334,0.0023831841185688973,4.2,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8252,0.9862,0.0022571951270103454,,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.81695,0.9835666666666667,0.0023766695787509283,4.2,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8247,0.9857,0.0022552639693021776,,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8160166666666666,0.9835333333333334,0.002383488986392816,4.4,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.823,0.9855,0.002253689104318619,,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8173,0.9838833333333333,0.0023733648960789044,4.3,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8255,0.9856,0.002250445145368576,,0,13,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8168333333333333,0.9837833333333333,0.002373978577554226,4.3,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8269,0.9854,0.002250016525387764,,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8170333333333333,0.9838166666666667,0.0023751566102107368,4.3,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8264,0.9854,0.00225193692445755,,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8167833333333333,0.9838666666666667,0.0023761546994249027,4.3,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8254,0.9856,0.0022543478071689604,,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.81745,0.9837833333333333,0.0023766889075438184,4.3,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8255,0.9853,0.002254643389582634,,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.8171166666666667,0.9838666666666667,0.002378050684928894,4.4,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.826,0.9854,0.0022570605665445326,,1,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8173666666666667,0.9838833333333333,0.002379142837723096,4.3,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8262,0.9857,0.002259315338730812,,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8171333333333334,0.9838666666666667,0.0023796799808740617,4.3,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8266,0.9855,0.002260113495588303,,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.81695,0.9839166666666667,0.0023817398235201834,4.3,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8258,0.9856,0.002263517516851425,,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
6,train,3,0.8173833333333334,0.9838333333333333,0.0023826973795890807,4.1,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
7,test,3,0.8259,0.9858,0.002265580385923386,,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
8,train,4,0.81765,0.98395,0.002384241946538289,4.3,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
9,test,4,0.8257,0.9862,0.002267618653178215,,2,13,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
0,train,0,0.8162666666666667,0.9835166666666667,0.0023798655559619268,4.4,0,14,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
1,test,0,0.8268,0.9857,0.0022497797280550003,,0,14,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
2,train,1,0.8168,0.9839,0.0023735259984930357,4.2,0,14,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
3,test,1,0.8253,0.9854,0.0022489175617694855,,0,14,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
4,train,2,0.8172833333333334,0.9834333333333334,0.0023744056011239687,4.9,0,14,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
5,test,2,0.8267,0.9855,0.00224476697742939,,0,14,642,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_MNIST,5,CNN,layerwise,CNN_layerwise
