,Unnamed: 0,Unnamed: 0.1,type,epoch,top1,top5,loss,time,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
476,476,36,train,18,0.42845,0.8723,0.006779214755694,4.2,2,3,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
477,477,37,test,18,0.4295,0.8724,0.0067472380518913,,2,3,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
478,478,38,train,19,0.42795,0.8723833333333333,0.006784687846899,4.1,2,3,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
479,479,39,test,19,0.4284,0.8729,0.0067527531266212,,2,3,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
480,480,0,train,0,0.4439166666666667,0.8674666666666667,0.0066775649547576,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
481,481,1,test,0,0.4472,0.8693,0.0066450127124786,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
482,482,2,train,1,0.4420166666666666,0.86965,0.0066688325862089,4.3,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
483,483,3,test,1,0.4432,0.8711,0.0066320879459381,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
484,484,4,train,2,0.4408833333333333,0.8689833333333333,0.0066661358257134,4.2,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
485,485,5,test,2,0.4444,0.8696,0.0066279538631439,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
486,486,6,train,3,0.44155,0.8708166666666667,0.0066619313438733,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
487,487,7,test,3,0.4418,0.872,0.0066226664304733,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
488,488,8,train,4,0.4419333333333333,0.8710666666666667,0.0066584091246128,3.9,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
489,489,9,test,4,0.442,0.8713,0.0066184486508369,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
490,490,10,train,5,0.4438833333333333,0.8712666666666666,0.0066565831025441,4.0,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
491,491,11,test,5,0.4443,0.8742,0.0066143091320991,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
492,492,12,train,6,0.4405166666666666,0.8725,0.0066537651836872,4.0,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
493,493,13,test,6,0.4414,0.8744,0.0066152673721313,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
494,494,14,train,7,0.4450166666666666,0.8696333333333334,0.0066491646250089,4.0,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
495,495,15,test,7,0.447,0.8706,0.0066097126841545,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
496,496,16,train,8,0.4470833333333333,0.8707666666666667,0.006644277314345,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
497,497,17,test,8,0.4496,0.8735,0.006606028831005,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
498,498,18,train,9,0.44265,0.8734,0.006641706230243,4.0,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
499,499,19,test,9,0.4417,0.8748,0.0066037874221801,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
500,500,20,train,10,0.4448833333333333,0.8728333333333333,0.0066393960873285,4.0,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
501,501,21,test,10,0.4475,0.8755,0.006599525463581,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
502,502,22,train,11,0.4464666666666667,0.8725666666666667,0.0066362844586372,4.2,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
503,503,23,test,11,0.4478,0.8737,0.0065953724384307,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
504,504,24,train,12,0.4458,0.87245,0.0066334668278694,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
505,505,25,test,12,0.447,0.8763,0.0065960140705108,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
506,506,26,train,13,0.4442666666666666,0.8725166666666667,0.0066379584431648,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
507,507,27,test,13,0.4416,0.8756,0.0066022040247917,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
508,508,28,train,14,0.4495666666666666,0.8707166666666667,0.006628858590126,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
509,509,29,test,14,0.449,0.8739,0.0065899704098701,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
510,510,30,train,15,0.4489,0.8707333333333334,0.0066255885283152,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
511,511,31,test,15,0.4493,0.8738,0.0065857868909835,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
512,512,32,train,16,0.4497666666666666,0.8712666666666666,0.0066246075908343,4.0,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
513,513,33,test,16,0.4523,0.8743,0.0065838147521018,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
514,514,34,train,17,0.4475666666666666,0.8725333333333334,0.006623508131504,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
515,515,35,test,17,0.4484,0.8754,0.0065849083662033,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
516,516,36,train,18,0.4505166666666667,0.87205,0.0066196847061316,4.1,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
517,517,37,test,18,0.4514,0.8746,0.0065787641048431,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
518,518,38,train,19,0.4474833333333333,0.87335,0.0066205399711926,4.3,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
519,519,39,test,19,0.4467,0.8768,0.0065804159283638,,0,4,162,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
520,520,0,train,0,0.4472166666666666,0.8735833333333334,0.0066213313400745,4.2,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
521,521,1,test,0,0.4463,0.8769,0.0065824747920036,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
522,522,2,train,1,0.4472833333333333,0.87365,0.0066219103654225,4.1,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
523,523,3,test,1,0.4466,0.877,0.0065829649329185,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
524,524,4,train,2,0.4465166666666667,0.8736666666666667,0.0066236174444357,4.1,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
525,525,5,test,2,0.4459,0.8771,0.0065848368048667,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
526,526,6,train,3,0.44665,0.87425,0.0066249508122603,4.1,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
527,527,7,test,3,0.4469,0.8771,0.0065866864919662,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
528,528,8,train,4,0.4464666666666667,0.8737833333333334,0.0066260320603847,4.0,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
529,529,9,test,4,0.4461,0.8779,0.0065876689910888,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
530,530,10,train,5,0.4463666666666667,0.8739166666666667,0.0066276985367139,4.0,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
531,531,11,test,5,0.445,0.8776,0.0065904528737068,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
532,532,12,train,6,0.4458,0.87395,0.0066290014386177,4.1,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
533,533,13,test,6,0.4449,0.8769,0.0065914881348609,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
534,534,14,train,7,0.4459,0.8744166666666666,0.0066309025247891,4.0,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
535,535,15,test,7,0.4467,0.8775,0.0065926509976387,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
536,536,16,train,8,0.4459666666666667,0.8744333333333333,0.00663344566226,4.2,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
537,537,17,test,8,0.4464,0.8774,0.0065964176297187,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
538,538,18,train,9,0.4454,0.8747833333333334,0.0066346357564131,4.0,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
539,539,19,test,9,0.4454,0.8783,0.0065989692687988,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
540,540,20,train,10,0.4447833333333333,0.87495,0.0066377585709095,4.2,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
541,541,21,test,10,0.4438,0.8782,0.0066004345059394,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
542,542,22,train,11,0.4449,0.8750833333333333,0.0066400484343369,4.0,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
543,543,23,test,11,0.444,0.8786,0.0066025374054908,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
544,544,24,train,12,0.4444166666666667,0.8755833333333334,0.0066417891383171,4.0,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
545,545,25,test,12,0.4436,0.8781,0.0066062594771385,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
546,546,26,train,13,0.4442,0.8757166666666667,0.0066444698850313,4.0,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
547,547,27,test,13,0.4444,0.8794,0.0066090946555137,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
548,548,28,train,14,0.4440333333333333,0.8756666666666667,0.0066475528041521,4.2,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
549,549,29,test,14,0.4422,0.8788,0.0066118096947669,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
550,550,30,train,15,0.4434333333333333,0.8761833333333333,0.006650470761458,4.2,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
551,551,31,test,15,0.4438,0.8792,0.0066153768658638,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
552,552,32,train,16,0.4431333333333333,0.8763166666666666,0.006653459217151,4.1,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
553,553,33,test,16,0.4415,0.8792,0.0066205113053321,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
554,554,34,train,17,0.44235,0.8765333333333334,0.006656872878472,4.1,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
555,555,35,test,17,0.4413,0.8791,0.0066223628520965,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
556,556,36,train,18,0.4423,0.8766833333333334,0.0066604437490304,3.9,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
557,557,37,test,18,0.4416,0.8787,0.0066259793400764,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
558,558,38,train,19,0.44215,0.87675,0.0066637785653273,4.1,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
559,559,39,test,19,0.441,0.8794,0.0066296500086784,,1,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
560,560,0,train,0,0.44175,0.8768166666666667,0.0066675605515638,4.5,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
561,561,1,test,0,0.4413,0.8785,0.0066326796293258,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
562,562,2,train,1,0.4409,0.8771,0.0066711146831512,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
563,563,3,test,1,0.4408,0.8789,0.0066372324466705,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
564,564,4,train,2,0.4411166666666666,0.87735,0.0066745416045188,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
565,565,5,test,2,0.4406,0.8788,0.0066422607302665,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
566,566,6,train,3,0.4400166666666666,0.8771333333333333,0.0066783840835094,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
567,567,7,test,3,0.4403,0.8789,0.0066457638382911,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
568,568,8,train,4,0.4403666666666667,0.8773333333333333,0.0066820345222949,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
569,569,9,test,4,0.4406,0.8788,0.0066492686629295,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
570,570,10,train,5,0.4399,0.8771,0.0066860548794269,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
571,571,11,test,5,0.4393,0.8792,0.0066545225262641,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
572,572,12,train,6,0.4391666666666666,0.87715,0.0066914255261421,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
573,573,13,test,6,0.439,0.8791,0.0066575105428695,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
574,574,14,train,7,0.4386166666666666,0.8775833333333334,0.0066949219087759,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
575,575,15,test,7,0.4384,0.8782,0.0066640353322029,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
576,576,16,train,8,0.4382666666666667,0.8771166666666667,0.0066998268266518,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
577,577,17,test,8,0.4387,0.8787,0.0066659643054008,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
578,578,18,train,9,0.43815,0.8775666666666667,0.0067043963611125,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
579,579,19,test,9,0.4381,0.8787,0.0066737504124641,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
580,580,20,train,10,0.43675,0.8775166666666666,0.0067092490196228,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
581,581,21,test,10,0.4375,0.8801,0.0066778079032897,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
582,582,22,train,11,0.4369666666666666,0.87765,0.0067133708218733,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
583,583,23,test,11,0.4379,0.8795,0.0066828671336174,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
584,584,24,train,12,0.43585,0.8777,0.006719347568353,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
585,585,25,test,12,0.4371,0.879,0.0066882876753807,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
586,586,26,train,13,0.4350666666666666,0.8777833333333334,0.0067237606008847,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
587,587,27,test,13,0.4376,0.8795,0.0066938654780387,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
588,588,28,train,14,0.43495,0.8774666666666666,0.0067291001280148,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
589,589,29,test,14,0.4373,0.8795,0.0066993998646736,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
590,590,30,train,15,0.4342833333333333,0.87785,0.0067345984836419,4.0,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
591,591,31,test,15,0.4354,0.8795,0.0067038947105407,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
592,592,32,train,16,0.4334,0.8778833333333333,0.0067397748013337,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
593,593,33,test,16,0.4344,0.8788,0.0067098244905471,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
594,594,34,train,17,0.4329166666666666,0.8777166666666667,0.0067445759057998,4.1,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
595,595,35,test,17,0.4342,0.8791,0.0067148879408836,,2,4,2320,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_CNN,20,CNN,layerwise,CNN_layerwise
